2017-09-20 14:56:29 Jepsen starting etcd :--log-output :stderr :--name ec2-18-194-52-75.eu-central-1.compute.amazonaws.com :--listen-peer-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 :--listen-client-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379 :--advertise-client-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 :--initial-cluster ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:29.877669 I | etcdmain: etcd Version: 3.1.5
2017-09-20 14:56:29.877696 I | etcdmain: Git SHA: 20490ca
2017-09-20 14:56:29.877701 I | etcdmain: Go Version: go1.7.5
2017-09-20 14:56:29.877705 I | etcdmain: Go OS/Arch: linux/amd64
2017-09-20 14:56:29.877710 I | etcdmain: setting maximum number of CPUs to 2, total number of available CPUs is 2
2017-09-20 14:56:29.877719 W | etcdmain: no data-dir provided, using default data-dir ./ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 14:56:29.877730 W | embed: expected IP in URL for binding (http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380)
2017-09-20 14:56:29.877736 W | embed: expected IP in URL for binding (http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379)
2017-09-20 14:56:29.879031 I | embed: listening for peers on http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:29.879426 I | embed: listening for client requests on ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379
2017-09-20 14:56:29.885325 I | pkg/netutil: resolving ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 to 172.31.20.19:2380
2017-09-20 14:56:29.885701 I | pkg/netutil: resolving ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380 to 172.31.20.19:2380
2017-09-20 14:56:33.886734 I | etcdserver: name = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com
2017-09-20 14:56:33.886772 I | etcdserver: data dir = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd
2017-09-20 14:56:33.886787 I | etcdserver: member dir = ec2-18-194-52-75.eu-central-1.compute.amazonaws.com.etcd/member
2017-09-20 14:56:33.886792 I | etcdserver: heartbeat = 100ms
2017-09-20 14:56:33.886796 I | etcdserver: election = 1000ms
2017-09-20 14:56:33.886801 I | etcdserver: snapshot count = 10000
2017-09-20 14:56:33.886813 I | etcdserver: advertise client URLs = http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2379
2017-09-20 14:56:33.886834 I | etcdserver: initial advertise peer URLs = http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:33.886865 I | etcdserver: initial cluster = ec2-18-194-134-185.eu-central-1.compute.amazonaws.com=http://ec2-18-194-134-185.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-52-75.eu-central-1.compute.amazonaws.com=http://ec2-18-194-52-75.eu-central-1.compute.amazonaws.com:2380,ec2-18-194-87-54.eu-central-1.compute.amazonaws.com=http://ec2-18-194-87-54.eu-central-1.compute.amazonaws.com:2380,ec2-18-196-0-107.eu-central-1.compute.amazonaws.com=http://ec2-18-196-0-107.eu-central-1.compute.amazonaws.com:2380,ec2-35-156-80-2.eu-central-1.compute.amazonaws.com=http://ec2-35-156-80-2.eu-central-1.compute.amazonaws.com:2380
2017-09-20 14:56:33.892464 I | etcdserver: starting member fe045def5d726446 in cluster 663a90b2fc437693
2017-09-20 14:56:33.892491 I | raft: fe045def5d726446 became follower at term 0
2017-09-20 14:56:33.892501 I | raft: newRaft fe045def5d726446 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2017-09-20 14:56:33.892512 I | raft: fe045def5d726446 became follower at term 1
2017-09-20 14:56:33.906381 I | rafthttp: starting peer 1ff51c47e4f95221...
2017-09-20 14:56:33.906424 I | rafthttp: started HTTP pipelining with peer 1ff51c47e4f95221
2017-09-20 14:56:33.908526 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 14:56:33.910542 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (writer)
2017-09-20 14:56:33.910567 I | rafthttp: started peer 1ff51c47e4f95221
2017-09-20 14:56:33.910595 I | rafthttp: added peer 1ff51c47e4f95221
2017-09-20 14:56:33.910603 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream MsgApp v2 reader)
2017-09-20 14:56:33.910639 I | rafthttp: started streaming with peer 1ff51c47e4f95221 (stream Message reader)
2017-09-20 14:56:33.910704 I | rafthttp: starting peer 4947815f01d43c9c...
2017-09-20 14:56:33.910724 I | rafthttp: started HTTP pipelining with peer 4947815f01d43c9c
2017-09-20 14:56:33.912835 I | rafthttp: started streaming with peer 4947815f01d43c9c (writer)
